1457163120728629262	2021-11-07	01:48:55	ja	NULL
1457163129721430020	2021-11-07	01:48:57	en	NULL
1457163130706989056	2021-11-07	01:48:57	en	NULL
1457163132720324611	2021-11-07	01:48:58	en	NULL
1457163140899254276	2021-11-07	01:49:00	es	NULL
1457163141247348738	2021-11-07	01:49:00	fr	NULL
1457163142027354119	2021-11-07	01:49:00	hi	NULL
1457163145311670273	2021-11-07	01:49:01	en	NULL
1457163145336684544	2021-11-07	01:49:01	en	NULL
1457163152047628293	2021-11-07	01:49:02	en	NULL
1457163154891309060	2021-11-07	01:49:03	en	NULL
1457163156686520322	2021-11-07	01:49:03	en	NULL
1457163160037777414	2021-11-07	01:49:04	und	NULL
1457163171580588033	2021-11-07	01:49:07	en	NULL
1457163175154143236	2021-11-07	01:49:08	und	NULL
1457163179536965632	2021-11-07	01:49:09	en	NULL
1457163180484956164	2021-11-07	01:49:09	en	NULL
1457163181340692481	2021-11-07	01:49:09	und	NULL
1457163183626625025	2021-11-07	01:49:10	es	NULL
1457163185144754177	2021-11-07	01:49:10	en	NULL
1457163188684967937	2021-11-07	01:49:11	en	NULL
1457163190215794688	2021-11-07	01:49:11	en	NULL
1457163190253535240	2021-11-07	01:49:11	fr	NULL
1457163198197649411	2021-11-07	01:49:13	en	NULL
1457163205667553285	2021-11-07	01:49:15	en	NULL
1457163208431595529	2021-11-07	01:49:16	en	US
1457163211141263365	2021-11-07	01:49:16	es	NULL
1457163213401956358	2021-11-07	01:49:17	pt	NULL
1457163215012569090	2021-11-07	01:49:17	en	NULL
1457163219995447298	2021-11-07	01:49:19	en	NULL
1457163231089229829	2021-11-07	01:49:21	en	NULL
1457163238731288584	2021-11-07	01:49:23	en	NULL
1457163241860259843	2021-11-07	01:49:24	es	NULL
1457163243487703041	2021-11-07	01:49:24	es	NULL
1457163245005901827	2021-11-07	01:49:25	en	NULL
1457163248289996802	2021-11-07	01:49:25	en	CA
1457163248340541447	2021-11-07	01:49:25	es	NULL
1457163257081327616	2021-11-07	01:49:27	en	NULL
1457163258662694919	2021-11-07	01:49:28	en	NULL
1457163258721353731	2021-11-07	01:49:28	en	NULL
1457163259576930305	2021-11-07	01:49:28	en	NULL
1457163260625567746	2021-11-07	01:49:28	es	NULL
1457163261850398722	2021-11-07	01:49:29	en	NULL
1457163265658613763	2021-11-07	01:49:29	ja	NULL
1457163266438860806	2021-11-07	01:49:30	en	NULL
1457163276081577993	2021-11-07	01:49:32	es	NULL
1457163280783265800	2021-11-07	01:49:33	en	NULL
1457163281148354566	2021-11-07	01:49:33	und	NULL
1457163288752558083	2021-11-07	01:49:35	en	NULL
1457163292913192960	2021-11-07	01:49:36	en	NULL
1457163304116310026	2021-11-07	01:49:39	en	NULL
1457163306838499332	2021-11-07	01:49:39	es	MX
1457163308734181380	2021-11-07	01:49:40	en	NULL
1457163309258625024	2021-11-07	01:49:40	und	NULL
1457163314279157763	2021-11-07	01:49:41	en	NULL
1457163324966113280	2021-11-07	01:49:44	en	NULL
1457163326543237125	2021-11-07	01:49:44	zh	NULL
1457163329651167237	2021-11-07	01:49:45	in	NULL
1457163332633473024	2021-11-07	01:49:45	und	NULL
1457163334864805888	2021-11-07	01:49:46	es	NULL
1457163337263980544	2021-11-07	01:49:47	en	NULL
1457163339855843328	2021-11-07	01:49:47	en	NULL
1457163340900405255	2021-11-07	01:49:47	und	NULL
1457163350668943366	2021-11-07	01:49:50	en	NULL
1457163350891241473	2021-11-07	01:49:50	es	NULL
1457163353118412802	2021-11-07	01:49:50	en	NULL
1457163357857861640	2021-11-07	01:49:51	en	NULL
1457163363020984323	2021-11-07	01:49:53	fr	US
1457163364426297348	2021-11-07	01:49:53	en	US
1457163370692444164	2021-11-07	01:49:55	es	NULL
1457163371984441348	2021-11-07	01:49:55	es	NULL
1457163373049692161	2021-11-07	01:49:55	en	NULL
1457163373884235778	2021-11-07	01:49:55	und	NULL
1457163374555455489	2021-11-07	01:49:55	en	NULL
1457163376497467395	2021-11-07	01:49:56	en	NULL
1457163381807493121	2021-11-07	01:49:57	en	NULL
1457163390229614601	2021-11-07	01:49:59	en	NULL
1457163392460853251	2021-11-07	01:50:00	en	NULL
1457163392507076608	2021-11-07	01:50:00	en	NULL
1457163392599293956	2021-11-07	01:50:00	es	NULL
1457163395866759168	2021-11-07	01:50:01	und	NULL
1457163399490535429	2021-11-07	01:50:01	en	NULL
1457163400077725702	2021-11-07	01:50:02	in	NULL
1457163400920899587	2021-11-07	01:50:02	und	NULL
1457163401155723266	2021-11-07	01:50:02	en	NULL
1457163404905484289	2021-11-07	01:50:03	fr	NULL
1457163405710663685	2021-11-07	01:50:03	fr	NULL
1457163405983244296	2021-11-07	01:50:03	en	NULL
1457163407627534337	2021-11-07	01:50:03	und	NULL
1457163410760626178	2021-11-07	01:50:04	en	US
1457163412736122889	2021-11-07	01:50:05	en	NULL
1457163424924901380	2021-11-07	01:50:07	en	NULL
1457163427646894096	2021-11-07	01:50:08	en	NULL
1457163428775088128	2021-11-07	01:50:08	en	NULL
1457163429660221441	2021-11-07	01:50:09	en	NULL
1457163433783201795	2021-11-07	01:50:10	es	NULL
1457163438950699011	2021-11-07	01:50:11	en	NULL
1457163445363748870	2021-11-07	01:50:12	es	NULL
1457163447817355268	2021-11-07	01:50:13	es	NULL
1457163455602044935	2021-11-07	01:50:15	fr	NULL
1457163457292349445	2021-11-07	01:50:15	en	NULL
1457163457715867653	2021-11-07	01:50:15	en	NULL
1457163460026925057	2021-11-07	01:50:16	en	NULL
1457163460538630144	2021-11-07	01:50:16	en	NULL
1457163461138464775	2021-11-07	01:50:16	es	NULL
1457163465785700356	2021-11-07	01:50:17	en	NULL
1457163466100248581	2021-11-07	01:50:17	en	NULL
1457163468784734208	2021-11-07	01:50:18	en	NULL
1457163469581598726	2021-11-07	01:50:18	sv	NULL
1457163469925539842	2021-11-07	01:50:18	es	NULL
1457163470265360387	2021-11-07	01:50:18	en	NULL
1457163471091486724	2021-11-07	01:50:18	en	NULL
1457163483074727936	2021-11-07	01:50:21	en	NULL
1457163483812966405	2021-11-07	01:50:21	en	NULL
1457163484836335620	2021-11-07	01:50:22	en	NULL
1457163490766954499	2021-11-07	01:50:23	ja	NULL
1457163491370885121	2021-11-07	01:50:23	en	NULL
1457163492612460544	2021-11-07	01:50:24	in	NULL
1457163494600548355	2021-11-07	01:50:24	und	NULL
1457163499814141953	2021-11-07	01:50:25	und	NULL
1457163504704761858	2021-11-07	01:50:26	nl	NULL
1457163506390867972	2021-11-07	01:50:27	en	NULL
1457163507158458374	2021-11-07	01:50:27	en	NULL
1457163512912953344	2021-11-07	01:50:28	en	NULL
1457163516582977538	2021-11-07	01:50:29	en	NULL
1457163520987049986	2021-11-07	01:50:30	fr	NULL
1457163521486200838	2021-11-07	01:50:30	und	NULL
1457163522043940866	2021-11-07	01:50:31	en	NULL
1457163525512744964	2021-11-07	01:50:31	es	NULL
1457163526988914689	2021-11-07	01:50:32	en	NULL
1457163538963652611	2021-11-07	01:50:35	und	NULL
1457163542076010498	2021-11-07	01:50:35	en	NULL
1457163545867603970	2021-11-07	01:50:36	es	NULL
1457163546005962756	2021-11-07	01:50:36	es	NULL
1457163548929441792	2021-11-07	01:50:37	en	NULL
1457163557703872512	2021-11-07	01:50:39	en	NULL
1457163558735601672	2021-11-07	01:50:39	en	NULL
1457163559083839491	2021-11-07	01:50:39	und	US
1457163578650230786	2021-11-07	01:50:44	en	NULL
1457163578788753414	2021-11-07	01:50:44	es	NULL
1457163582806839299	2021-11-07	01:50:45	und	NULL
1457163587215110148	2021-11-07	01:50:46	und	NULL
1457163588947177472	2021-11-07	01:50:47	en	NULL
1457163595121405959	2021-11-07	01:50:48	es	NULL
1457163596870291458	2021-11-07	01:50:48	th	NULL
1457163606081032202	2021-11-07	01:50:51	ca	NULL
1457163612326334467	2021-11-07	01:50:52	en	NULL
1457163612485783553	2021-11-07	01:50:52	und	NULL
1457163613081202696	2021-11-07	01:50:52	en	NULL
1457163628671606789	2021-11-07	01:50:56	en	NULL
1457163635898396678	2021-11-07	01:50:58	en	NULL
1457163645356584964	2021-11-07	01:51:00	en	NULL
1457163650079232002	2021-11-07	01:51:01	en	NULL
1457163650947436548	2021-11-07	01:51:01	en	NULL
1457163668378898434	2021-11-07	01:51:05	und	NULL
1457163670757195780	2021-11-07	01:51:06	en	NULL
1457163674364297216	2021-11-07	01:51:07	en	NULL
1457163675568164865	2021-11-07	01:51:07	und	NULL
1457163676083908610	2021-11-07	01:51:07	en	NULL
1457163677803565056	2021-11-07	01:51:08	en	NULL
1457163682077569024	2021-11-07	01:51:09	en	NULL
1457163682090213376	2021-11-07	01:51:09	en	NULL
1457163682232799233	2021-11-07	01:51:09	en	NULL
1457163684652978185	2021-11-07	01:51:09	en	NULL
1457163684690673666	2021-11-07	01:51:09	en	NULL
1457163686506864644	2021-11-07	01:51:10	und	NULL
1457163686762668033	2021-11-07	01:51:10	en	NULL
1457163686766956547	2021-11-07	01:51:10	en	NULL
1457163686976557061	2021-11-07	01:51:10	en	NULL
1457163687181967369	2021-11-07	01:51:10	es	NULL
1457163688583045124	2021-11-07	01:51:10	en	NULL
1457163690541715458	2021-11-07	01:51:11	en	NULL
1457163690734653446	2021-11-07	01:51:11	en	NULL
1457163690847911936	2021-11-07	01:51:11	en	NULL
1457163709478944769	2021-11-07	01:51:15	und	NULL
1457163710762557441	2021-11-07	01:51:16	und	NULL
1457163715405496325	2021-11-07	01:51:17	en	NULL
1457163717888679939	2021-11-07	01:51:17	ru	NULL
1457163719952064515	2021-11-07	01:51:18	en	NULL
1457163726797393924	2021-11-07	01:51:19	en	NULL
1457163729099841536	2021-11-07	01:51:20	th	NULL
1457163729569603587	2021-11-07	01:51:20	en	NULL
1457163729913614342	2021-11-07	01:51:20	en	NULL
1457163730089697284	2021-11-07	01:51:20	en	NULL
1457163731264278530	2021-11-07	01:51:20	en	NULL
1457163734116405249	2021-11-07	01:51:21	en	NULL
1457163745524961284	2021-11-07	01:51:24	en	NULL
1457163748221751297	2021-11-07	01:51:25	in	NULL
1457163748863582210	2021-11-07	01:51:25	en	NULL
1457163756127993857	2021-11-07	01:51:26	en	NULL
1457163765355585542	2021-11-07	01:51:29	pt	NULL
1457163767989538818	2021-11-07	01:51:29	en	NULL
1457163768480272392	2021-11-07	01:51:29	en	NULL
1457163771273793539	2021-11-07	01:51:30	en	NULL
1457163774306123776	2021-11-07	01:51:31	in	NULL
1457163776990617603	2021-11-07	01:51:31	en	NULL
1457163782837444613	2021-11-07	01:51:33	en	NULL
1457163790794076161	2021-11-07	01:51:35	en	NULL
1457163792194883585	2021-11-07	01:51:35	en	NULL
1457163793331597314	2021-11-07	01:51:35	und	NULL
1457163794971459595	2021-11-07	01:51:36	en	NULL
1457163795323785224	2021-11-07	01:51:36	en	NULL
1457163802991075328	2021-11-07	01:51:38	zh	NULL
1457163804572327941	2021-11-07	01:51:38	en	NULL
1457163808342827009	2021-11-07	01:51:39	en	NULL
1457163809123184641	2021-11-07	01:51:39	en	NULL
1457163809261559810	2021-11-07	01:51:39	en	NULL
1457163809907347460	2021-11-07	01:51:39	en	NULL
1457163810196832257	2021-11-07	01:51:39	und	NULL
1457163811522293763	2021-11-07	01:51:40	en	NULL
1457163812323278849	2021-11-07	01:51:40	en	NULL
1457163815079096320	2021-11-07	01:51:40	en	NULL
1457163816035250178	2021-11-07	01:51:41	und	NULL
1457163819273232386	2021-11-07	01:51:41	en	NULL
1457163820837834752	2021-11-07	01:51:42	en	NULL
1457163822670696452	2021-11-07	01:51:42	de	NULL
1457163826311348225	2021-11-07	01:51:43	en	NULL
1457163828978806785	2021-11-07	01:51:44	in	NULL
1457163830908358663	2021-11-07	01:51:44	en	NULL
1457163833231904770	2021-11-07	01:51:45	en	NULL
1457163835723370498	2021-11-07	01:51:45	es	NULL
1457163842539044875	2021-11-07	01:51:47	en	NULL
1457163855801556997	2021-11-07	01:51:50	en	NULL
1457163855881125898	2021-11-07	01:51:50	en	NULL
1457163861681967107	2021-11-07	01:51:52	en	NULL
1457163862562717697	2021-11-07	01:51:52	en	NULL
1457163868703125505	2021-11-07	01:51:53	en	NULL
1457163883181838336	2021-11-07	01:51:57	in	NULL
1457163884532539393	2021-11-07	01:51:57	en	NULL
1457163888269529088	2021-11-07	01:51:58	en	NULL
1457163888387100676	2021-11-07	01:51:58	en	NULL
1457163888701620224	2021-11-07	01:51:58	th	NULL
1457163895903178755	2021-11-07	01:52:00	es	NULL
1457163895966142469	2021-11-07	01:52:00	es	NULL
1457163901573996548	2021-11-07	01:52:01	en	NULL
1457163912961429510	2021-11-07	01:52:04	en	NULL
1457163917109518347	2021-11-07	01:52:05	en	NULL
1457163920171417604	2021-11-07	01:52:06	en	NULL
1457163922260250625	2021-11-07	01:52:06	en	NULL
1457163922784628737	2021-11-07	01:52:06	en	NULL
1457163924558602243	2021-11-07	01:52:07	en	NULL
1457163924948897792	2021-11-07	01:52:07	en	NULL
1457163925288411140	2021-11-07	01:52:07	ja	NULL
1457163930925735938	2021-11-07	01:52:08	en	NULL
1457163932989333504	2021-11-07	01:52:09	en	NULL
1457163933840601093	2021-11-07	01:52:09	zh	NULL
1457163944297000964	2021-11-07	01:52:11	in	NULL
1457163948021669888	2021-11-07	01:52:12	it	NULL
1457163949871443973	2021-11-07	01:52:13	es	NULL
1457163957756522499	2021-11-07	01:52:14	und	NULL
1457163962546626560	2021-11-07	01:52:16	en	NULL
1457163977964855296	2021-11-07	01:52:19	und	NULL
1457163982138130433	2021-11-07	01:52:20	es	NULL
1457163985082466308	2021-11-07	01:52:21	in	NULL
1457163989352435717	2021-11-07	01:52:22	fr	NULL
1457163993932464132	2021-11-07	01:52:23	en	NULL
1457163997698985985	2021-11-07	01:52:24	en	NULL
1457163997778780163	2021-11-07	01:52:24	en	NULL
1457164006494511113	2021-11-07	01:52:26	en	NULL
1457164008876752898	2021-11-07	01:52:27	en	NULL
1457164018381111297	2021-11-07	01:52:29	en	NULL
1457164020184596484	2021-11-07	01:52:29	en	NULL
1457164021069713412	2021-11-07	01:52:30	en	NULL
1457164022135021578	2021-11-07	01:52:30	en	NULL
1457164024433479686	2021-11-07	01:52:30	en	NULL
1457164025511530496	2021-11-07	01:52:31	pt	NULL
1457164025532456963	2021-11-07	01:52:31	und	NULL
1457164034017402888	2021-11-07	01:52:33	en	NULL
1457164040065662989	2021-11-07	01:52:34	fr	NULL
1457164046038360068	2021-11-07	01:52:36	en	NULL
1457164046311038980	2021-11-07	01:52:36	en	NULL
1457164046516510723	2021-11-07	01:52:36	es	NULL
1457164050056556548	2021-11-07	01:52:36	und	NULL
1457164050169622529	2021-11-07	01:52:37	en	NULL
1457164050471833604	2021-11-07	01:52:37	und	NULL
1457164057530839040	2021-11-07	01:52:38	en	NULL
1457164074521931780	2021-11-07	01:52:42	en	NULL
1457164075734118401	2021-11-07	01:52:43	es	NULL
1457164077612953609	2021-11-07	01:52:43	en	NULL
1457164078741327873	2021-11-07	01:52:43	en	NULL
1457164080490426374	2021-11-07	01:52:44	en	NULL
1457164083992612865	2021-11-07	01:52:45	en	NULL
1457164087750766595	2021-11-07	01:52:45	en	NULL
1457164091202707460	2021-11-07	01:52:46	es	NULL
1457164098320453633	2021-11-07	01:52:48	en	US
1457164100170039300	2021-11-07	01:52:48	en	NULL
1457164109573656579	2021-11-07	01:52:51	en	NULL
1457164113457594372	2021-11-07	01:52:52	en	NULL
1457164114694836229	2021-11-07	01:52:52	und	NULL
1457164116284612612	2021-11-07	01:52:52	en	NULL
1457164121187790848	2021-11-07	01:52:53	en	NULL
1457164124748541954	2021-11-07	01:52:54	en	NULL
1457164133732732935	2021-11-07	01:52:56	es	NULL
1457164134395568129	2021-11-07	01:52:57	en	NULL
1457164136845123585	2021-11-07	01:52:57	en	NULL
1457164142775832578	2021-11-07	01:52:59	en	NULL
1457164143975350276	2021-11-07	01:52:59	en	NULL
1457164147766988805	2021-11-07	01:53:00	en	NULL
1457164153815244803	2021-11-07	01:53:01	en	NULL
1457164155627180032	2021-11-07	01:53:02	en	NULL
1457164161310511107	2021-11-07	01:53:03	en	NULL
1457164168172351491	2021-11-07	01:53:05	es	NULL
1457164173490769933	2021-11-07	01:53:06	fr	NULL
1457164175600459779	2021-11-07	01:53:06	en	NULL
1457164177626255366	2021-11-07	01:53:07	en	NULL
1457164178914004995	2021-11-07	01:53:07	en	NULL
1457164189705940995	2021-11-07	01:53:10	en	NULL
1457164190808821763	2021-11-07	01:53:10	und	NULL
1457164191018668037	2021-11-07	01:53:10	en	NULL
1457164194885767170	2021-11-07	01:53:11	und	NULL
1457164196353740801	2021-11-07	01:53:11	und	NULL
1457164202825691140	2021-11-07	01:53:13	und	NULL
1457164204335501312	2021-11-07	01:53:13	en	NULL
1457164205648486403	2021-11-07	01:53:14	pt	NULL
1457164208299200513	2021-11-07	01:53:14	en	NULL
1457164209570004995	2021-11-07	01:53:15	en	NULL
1457164210467524610	2021-11-07	01:53:15	und	NULL
1457164212770414593	2021-11-07	01:53:15	it	NULL
1457164215567806470	2021-11-07	01:53:16	en	NULL
1457164220215222276	2021-11-07	01:53:17	en	NULL
1457164225722322945	2021-11-07	01:53:18	en	NULL
1457164228922650624	2021-11-07	01:53:19	en	NULL
1457164243497783302	2021-11-07	01:53:23	en	NULL
1457164245259280384	2021-11-07	01:53:23	en	NULL
1457164246488272896	2021-11-07	01:53:23	en	NULL
1457164249491517441	2021-11-07	01:53:24	sl	NULL
1457164249910763522	2021-11-07	01:53:24	en	NULL
1457164249998843907	2021-11-07	01:53:24	en	NULL
1457164252448497672	2021-11-07	01:53:25	en	NULL
1457164253216002052	2021-11-07	01:53:25	es	NULL
1457164255724064776	2021-11-07	01:53:26	ja	NULL
1457164259608207360	2021-11-07	01:53:26	es	NULL
1457164266826604544	2021-11-07	01:53:28	en	NULL
1457164269989072896	2021-11-07	01:53:29	en	NULL
1457164272644071428	2021-11-07	01:53:30	en	NULL
1457164278591631371	2021-11-07	01:53:31	es	NULL
1457164289291153416	2021-11-07	01:53:34	en	NULL
1457164289551126531	2021-11-07	01:53:34	en	NULL
1457164290364829697	2021-11-07	01:53:34	en	NULL
1457164290515931139	2021-11-07	01:53:34	und	NULL
1457164292474609668	2021-11-07	01:53:34	en	NULL
1457164293351239680	2021-11-07	01:53:34	en	NULL
1457164297180692482	2021-11-07	01:53:35	en	NULL
1457164302419472389	2021-11-07	01:53:37	es	NULL
1457164302528524290	2021-11-07	01:53:37	en	NULL
1457164317082619912	2021-11-07	01:53:40	en	NULL
1457164317338525697	2021-11-07	01:53:40	de	NULL
1457164317988573188	2021-11-07	01:53:40	en	NULL
1457164318928248838	2021-11-07	01:53:41	en	NULL
1457164324833665025	2021-11-07	01:53:42	en	NULL
1457164342554599432	2021-11-07	01:53:46	en	NULL
1457164343376711687	2021-11-07	01:53:46	en	NULL
1457164345843068931	2021-11-07	01:53:47	und	NULL
1457164348141494274	2021-11-07	01:53:48	en	NULL
1457164359285809158	2021-11-07	01:53:50	en	NULL
1457164364847345670	2021-11-07	01:53:52	in	NULL
1457164377539362821	2021-11-07	01:53:55	en	NULL
1457164380374663168	2021-11-07	01:53:55	en	NULL
1457164380542574592	2021-11-07	01:53:55	en	NULL
1457164381469478912	2021-11-07	01:53:56	in	NULL
1457164387337261060	2021-11-07	01:53:57	es	NULL
1457164388465524744	2021-11-07	01:53:57	en	NULL
1457164388922650626	2021-11-07	01:53:57	und	NULL
1457164389270818818	2021-11-07	01:53:57	en	NULL
1457164389874688001	2021-11-07	01:53:58	en	NULL
1457164390105559042	2021-11-07	01:53:58	pt	NULL
1457164390436720641	2021-11-07	01:53:58	en	NULL
1457164390898282503	2021-11-07	01:53:58	pt	NULL
1457164391997186049	2021-11-07	01:53:58	pt	NULL
1457164393255407626	2021-11-07	01:53:58	fr	NULL
1457164401388179457	2021-11-07	01:54:00	es	NULL
1457164411374690313	2021-11-07	01:54:03	en	NULL
1457164416055607301	2021-11-07	01:54:04	es	NULL
1457164422598778881	2021-11-07	01:54:05	en	NULL
1457164425534722053	2021-11-07	01:54:06	es	NULL
1457164426503593985	2021-11-07	01:54:06	ja	NULL
1457164426709114886	2021-11-07	01:54:06	und	NULL
1457164427506040839	2021-11-07	01:54:06	in	NULL
1457164429364183041	2021-11-07	01:54:07	en	NULL
1457164431960510469	2021-11-07	01:54:08	und	NULL
1457164434984603653	2021-11-07	01:54:08	en	NULL
1457164440734928896	2021-11-07	01:54:10	en	NULL
1457164442773463040	2021-11-07	01:54:10	es	NULL
1457164444560101376	2021-11-07	01:54:11	es	NULL
1457164446380351493	2021-11-07	01:54:11	en	NULL
1457164450079911938	2021-11-07	01:54:12	es	NULL
1457164455041593344	2021-11-07	01:54:13	en	NULL
1457164455607889923	2021-11-07	01:54:13	ja	NULL
1457164456547348488	2021-11-07	01:54:13	und	NULL
1457164456698417160	2021-11-07	01:54:13	en	NULL
1457164462905913346	2021-11-07	01:54:15	en	NULL
1457164469793136643	2021-11-07	01:54:17	en	NULL
1457164480677355523	2021-11-07	01:54:19	en	NULL
1457164489669988367	2021-11-07	01:54:21	es	NULL
1457164492538847236	2021-11-07	01:54:22	en	NULL
1457164497752313860	2021-11-07	01:54:23	en	NULL
1457164505897705475	2021-11-07	01:54:25	en	NULL
1457164513224970242	2021-11-07	01:54:27	en	NULL
1457164516979060736	2021-11-07	01:54:28	es	NULL
1457164517817806850	2021-11-07	01:54:28	und	NULL
1457164519893975041	2021-11-07	01:54:29	en	NULL
1457164522125283333	2021-11-07	01:54:29	en	NULL
1457164528181989382	2021-11-07	01:54:30	en	NULL
1457164528605609989	2021-11-07	01:54:31	en	NULL
1457164533215240195	2021-11-07	01:54:32	es	NULL
1457164544418226178	2021-11-07	01:54:34	en	NULL
1457164549388443648	2021-11-07	01:54:36	en	NULL
1457164553305968646	2021-11-07	01:54:36	fr	NULL
1457164556141305860	2021-11-07	01:54:37	de	NULL
1457164558045380613	2021-11-07	01:54:38	en	NULL
1457164559110885381	2021-11-07	01:54:38	en	NULL
1457164562646515713	2021-11-07	01:54:39	und	NULL
1457164563057676290	2021-11-07	01:54:39	es	NULL
1457164567344189442	2021-11-07	01:54:40	en	NULL
1457164569047097354	2021-11-07	01:54:40	en	NULL
1457164577225928706	2021-11-07	01:54:42	en	NULL
1457164577515335681	2021-11-07	01:54:42	en	NULL
1457164581877559304	2021-11-07	01:54:43	en	NULL
1457164583060209666	2021-11-07	01:54:44	en	NULL
1457164585035776006	2021-11-07	01:54:44	en	NULL
1457164588047237125	2021-11-07	01:54:45	en	NULL
1457164588571627523	2021-11-07	01:54:45	en	NULL
